0010110101	0010110101
0010000001	0011000001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
0001100011	0010100001
