0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	6	4	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	14	13	4	0	8	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12	0	24	1	52	36	46	34	30	9	38	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	29	14	73	11	74	23	108	72	135	85	91	30	40	28	25	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	133	78	198	131	214	127	228	170	253	239	240	218	163	134	75	58	20	12	5	0
0	0	0	0	0	0	0	0	0	0	0	48	99	188	189	211	203	230	212	250	254	243	247	255	220	204	123	68	33	56	52	111
0	0	0	0	0	0	0	0	0	0	10	24	172	180	220	212	206	228	203	245	213	242	242	255	230	232	198	178	173	170	187	175
0	0	0	0	0	0	0	0	0	0	0	34	129	193	220	217	210	202	220	212	220	207	240	246	236	217	216	216	197	215	204	206
0	0	0	0	0	0	0	0	0	0	18	15	217	195	212	242	188	207	213	214	214	202	234	234	223	231	215	229	201	202	208	218
0	0	0	0	0	0	0	0	0	0	6	85	179	234	254	191	206	202	218	221	193	217	224	229	217	234	208	220	215	211	216	213
0	0	0	0	0	0	0	0	0	0	0	29	66	161	139	187	194	178	233	218	220	213	215	220	239	220	227	216	211	213	216	222
0	0	0	0	0	0	0	0	0	0	0	0	49	13	115	127	181	199	211	228	213	214	220	233	234	246	224	232	221	220	215	166
0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	166	175	208	212	227	217	249	227	230	240	249	234	177	162	34	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	106	160	200	210	226	234	232	254	228	232	241	229	163	75	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	67	197	184	223	226	215	244	243	219	176	204	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	165	213	216	208	230	244	232	210	188	63	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	142	179	197	197	226	113	157	53	78	12	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	86	152	131	180	143	130	60	70	51	55	13	10	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	34	50	54	69	18	45	43	43	0	8	5	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	31	39	35	25	26	6	6	0	0	0
