0	0	0	0	0	0	0	0	0	3	20	104	207	223	228	234	233	239	244	249	252	230	217	173	103	54	47	21	0	0	0	0
0	0	0	0	0	0	0	0	0	0	55	62	222	208	231	228	248	231	254	247	240	246	219	215	106	92	19	18	0	0	0	0
0	0	0	0	0	0	0	0	0	3	14	99	198	216	224	229	228	238	235	243	246	236	233	218	180	94	34	11	0	0	0	0
0	0	0	0	0	0	0	0	0	0	35	48	214	205	231	227	236	226	255	241	246	250	227	227	148	157	25	38	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	66	174	223	233	226	231	237	233	241	249	232	242	200	199	60	50	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	11	24	195	194	227	223	235	229	239	238	220	237	191	227	70	133	3	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	31	123	202	229	237	229	238	241	219	218	128	193	58	94	0	5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	151	177	235	225	254	227	237	243	97	173	36	126	2	21	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	71	182	219	233	233	250	250	214	140	56	23	7	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	106	111	238	226	246	232	241	234	111	88	12	13	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	29	132	216	236	237	242	245	239	194	84	32	12	0	9	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	51	56	233	232	243	237	250	243	174	149	25	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	88	178	222	234	242	250	239	228	130	56	9	2	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	27	23	214	207	237	238	249	249	181	204	25	25	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	51	124	219	231	244	241	242	233	128	70	21	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	172	165	237	229	250	237	188	203	32	26	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	16	74	193	218	238	247	244	225	130	62	9	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	113	230	222	252	248	194	213	26	31	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	145	203	225	244	243	226	134	70	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	43	216	216	239	249	185	210	10	18	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	160	206	225	223	216	118	72	16	4	4	2	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	163	178	188	218	145	192	15	29	20	20	0	15	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	70	55	151	104	168	53	33	17	0	6	13	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	46	41	109	33	72	2	22	0	0	0	12	0	0	0	0
