0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	4	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	2	0	10	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	10	0	8	0	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	1	8	0	10	0	7	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	7	2	5	1	3	3	0	0	0	0	0	0
0	0	0	0	0	0	0	3	0	0	0	1	0	8	0	1	0	13	0	6	4	11	0	3	0	11	2	0	0	0	0	0
0	0	0	0	4	0	10	5	20	27	42	42	42	10	11	10	16	10	13	4	16	0	3	3	8	0	0	0	0	0	0	0
0	0	0	2	0	3	0	17	37	46	85	105	62	69	45	47	39	38	14	19	5	15	0	16	4	0	1	1	0	0	0	0
0	0	6	2	1	5	38	50	104	122	160	165	183	176	178	181	159	134	107	70	39	24	19	11	22	3	19	10	32	32	55	76
0	0	1	15	25	22	57	77	135	143	158	166	188	191	207	209	186	188	130	139	60	58	16	25	9	21	28	34	79	82	102	120
0	0	9	14	24	43	93	138	160	153	162	163	162	150	170	176	191	183	168	165	158	120	99	91	95	97	110	122	151	137	135	127
0	0	7	19	28	32	112	129	166	163	164	159	155	156	160	167	185	191	179	177	171	169	146	158	141	150	156	159	152	157	134	143
11	0	4	3	13	23	84	146	172	157	163	182	192	178	185	188	195	192	184	184	183	170	174	166	172	171	166	165	176	152	146	149
0	0	5	17	11	21	113	127	172	170	175	183	183	185	188	189	201	206	192	196	178	185	169	176	163	170	171	173	166	171	138	164
0	0	0	0	11	9	34	63	106	141	160	175	191	187	203	212	226	216	216	201	205	202	198	175	170	162	179	182	175	160	157	151
0	0	3	2	6	2	26	29	80	97	169	169	195	203	228	232	230	233	217	215	203	216	201	199	166	178	173	191	171	161	147	130
0	0	0	0	0	0	0	0	26	63	146	181	212	223	236	255	245	237	220	210	211	210	218	195	180	162	168	156	128	98	52	19
0	0	0	0	0	0	0	4	29	29	153	162	211	214	230	246	238	240	224	228	210	227	205	205	161	163	116	123	45	41	0	0
0	0	0	0	0	0	0	0	0	27	79	170	193	199	223	227	238	219	223	223	221	203	188	136	94	61	17	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	101	117	191	185	217	221	225	227	220	224	186	188	110	105	35	35	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	35	69	116	133	151	164	163	149	144	114	91	57	50	18	15	0	15	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5	20	60	85	91	91	79	88	70	62	30	40	17	27	9	8	3	12	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	6	23	8	26	10	21	4	8	11	4	4	4	4	8	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	11	0	8	0	25	0	5	2	3	0	9	0	21	0	0
