0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	112	127	108	71	39	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	34	18	26	138	186	199	190	134	97	34	13	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	168	201	175	172	186	211	200	210	235	246	225	155	95	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	38	191	210	231	233	234	243	209	204	212	221	231	235	217	165	30	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	24	169	200	228	229	243	255	225	204	224	231	248	230	229	234	132	47	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	143	198	217	239	233	220	224	224	233	238	241	228	210	147	93	47	65
0	0	0	0	0	0	0	16	57	47	97	109	153	132	134	127	139	160	219	232	218	220	230	230	231	229	219	228	211	181	170	165
0	0	0	0	0	0	51	98	147	163	190	203	205	217	205	209	179	202	229	223	218	226	235	240	217	228	221	225	202	199	189	206
0	0	0	0	0	0	115	186	231	226	230	241	245	236	238	241	236	233	230	225	223	219	236	240	232	228	224	236	219	206	202	216
0	0	0	0	0	0	89	135	225	239	244	248	242	247	242	236	235	239	228	221	218	222	242	243	223	239	226	224	199	210	209	197
0	0	0	0	0	0	16	72	164	181	214	224	226	225	230	228	221	217	228	231	221	209	225	233	231	220	222	243	214	197	198	208
0	0	0	0	0	0	0	11	86	97	150	174	227	223	233	225	226	231	239	230	219	220	226	230	220	237	236	226	213	194	187	164
0	0	0	0	0	0	0	0	0	0	61	132	216	226	226	232	238	229	235	235	218	209	232	236	231	228	219	193	133	129	61	54
0	0	0	0	0	0	0	0	0	0	38	86	182	185	211	214	217	218	229	226	223	223	233	240	235	218	177	110	20	14	14	0
0	0	0	0	0	0	0	0	0	0	0	0	9	24	42	71	73	90	95	128	119	150	137	168	108	84	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	32	34	48	63	78	66	43	38	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	11	16	28	21	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	12	25	24	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	19	12	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
