0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	5	3	1	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	3	17	8	25	0	14	11	15	13	15	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	19	8	60	23	70	34	67	29	63	33	55	18	30	10	13	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	22	4	94	46	141	72	144	78	102	56	108	67	67	33	36	14	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	49	38	131	118	221	201	227	220	230	181	218	200	229	139	151	63	59	17	8	0	0
0	0	0	0	0	0	0	0	0	0	43	21	175	91	235	205	234	229	238	238	228	214	241	229	218	183	135	79	38	23	0	0
0	0	0	0	0	0	0	0	0	0	27	133	170	220	229	244	239	244	231	236	228	233	243	245	234	223	205	191	91	82	8	20
0	0	5	0	0	0	1	0	1	0	91	76	228	211	240	241	242	237	238	235	237	247	239	239	231	235	222	207	158	108	111	53
0	0	0	0	0	0	0	0	0	10	48	149	218	228	233	235	239	246	247	236	239	236	237	239	234	224	227	222	211	200	179	188
0	0	0	5	0	0	0	0	1	0	83	89	215	227	230	235	247	240	246	246	229	241	242	247	216	226	222	226	203	207	187	194
0	0	0	0	0	0	0	0	0	0	27	121	179	207	221	235	239	238	255	241	229	228	234	221	219	208	206	203	207	189	185	194
0	0	0	0	0	0	0	0	0	0	81	54	213	196	235	225	233	238	238	243	231	230	230	232	205	206	205	211	198	195	191	195
0	0	0	0	0	0	0	0	0	0	30	137	183	231	223	244	231	225	234	231	229	234	225	227	225	217	209	206	206	213	201	197
0	0	0	0	0	0	0	0	0	0	82	64	220	208	243	246	245	227	236	233	231	233	227	227	219	219	218	203	206	199	210	198
0	0	0	0	0	0	0	0	0	0	25	106	178	217	234	239	226	244	231	225	222	225	228	227	218	213	223	221	217	207	195	178
0	0	0	0	0	0	0	0	0	0	47	44	203	205	230	235	223	235	229	233	231	218	233	223	218	214	221	225	204	201	163	162
0	0	0	0	0	0	0	0	0	0	0	22	92	138	210	204	222	208	219	227	218	230	234	239	238	222	226	224	199	127	69	25
0	0	0	0	0	0	0	0	0	0	0	0	47	77	121	161	178	206	218	218	221	229	233	236	231	224	196	224	98	110	25	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	68	61	139	115	186	151	202	146	176	112	138	75	59	27	9	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	37	45	83	72	108	86	129	76	99	64	74	44	47	13	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	23	16	42	19	40	27	41	31	20	29	16	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16	13	32	15	32	13	26	10	22	9	13
