0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	66	64	46	5	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	45	182	210	194	195	91	89	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	108	138	200	203	215	215	179	104	39	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	108	202	216	215	224	225	233	211	223	82	64	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	164	207	218	222	210	227	236	234	219	153	82	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	211	218	220	205	213	249	247	224	236	184	158	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	185	213	229	211	218	210	236	255	228	221	210	168	54	0	0	51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	109	207	218	217	223	209	212	234	242	218	227	206	203	120	120	131	157
0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	186	206	208	217	222	219	217	243	241	223	212	208	193	176	156	178	165
0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	159	192	202	203	213	208	226	237	236	212	224	214	210	179	192	182	189
0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	156	200	189	213	207	222	216	227	232	208	205	205	199	190	179	192	191
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	181	203	224	225	216	226	227	229	208	219	202	205	178	192	188	182
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	150	193	218	220	218	215	232	223	215	207	207	210	194	182	191	173
0	0	0	0	0	0	0	0	0	10	45	63	77	107	125	143	176	192	210	205	213	219	219	214	188	192	191	183	157	151	139	133
0	0	0	0	0	0	0	0	48	83	139	131	148	150	175	171	183	181	194	206	207	204	207	213	191	171	144	138	83	77	53	88
0	0	0	0	0	0	0	0	58	68	91	74	63	66	78	56	50	43	63	57	71	72	97	80	61	35	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	8	3	0	0	0	0	0	2	10	0	18	19	32	9	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
