0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	102	148	172	69	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	18	106	121	191	188	101	48	0	0
0	0	0	0	0	0	0	0	14	24	33	47	48	57	61	85	78	91	104	125	129	143	143	178	187	203	217	204	167	82	0	39
0	0	0	0	0	0	11	28	90	84	129	113	145	127	156	143	165	155	182	182	195	194	214	213	212	216	219	222	172	135	38	88
0	0	0	0	0	0	74	111	164	142	176	167	199	184	197	200	200	204	200	215	216	223	240	234	224	228	230	234	209	168	136	131
0	0	0	0	0	0	27	95	76	109	99	138	154	182	201	202	206	207	224	219	216	229	242	246	224	228	228	232	201	193	174	150
0	0	0	0	0	0	0	0	0	0	0	0	82	128	208	209	221	208	214	215	228	233	250	254	225	210	231	217	191	177	197	175
0	0	0	0	0	0	0	0	0	0	0	0	44	147	210	208	202	208	212	210	234	233	255	254	219	219	207	215	174	184	199	182
0	0	0	0	0	0	0	0	0	0	0	0	34	40	183	185	206	203	211	220	238	232	253	245	233	210	210	206	202	170	179	181
0	0	0	0	0	0	0	0	0	0	0	0	0	24	137	178	212	213	222	220	217	238	237	245	212	233	208	203	188	181	180	178
0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	195	206	199	215	203	217	207	228	229	212	198	208	216	189	157	145	111
0	0	0	0	0	0	0	0	0	0	0	0	0	4	140	195	191	201	210	203	213	214	223	217	212	207	202	213	138	141	73	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	60	167	173	212	218	227	207	216	200	206	195	183	126	54	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	93	174	203	211	195	211	197	206	173	186	78	71	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	40	162	116	158	91	135	82	71	20	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	40	94	34	79	25	54	11	19	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	20	11	26	20	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	8	21	24	28	1	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	5	0	13	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	0	0	0	0
