0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	25	12	21	20	1	2	0	0	8	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	128	93	170	146	171	159	108	103	143	133	146	141	108	105	50	50	25	11	0	0	0	0	0	0	0	0
0	0	0	0	0	28	89	195	202	196	217	212	208	202	213	219	209	192	186	177	143	114	95	85	42	17	0	0	0	0	0	0
0	0	0	0	14	0	173	154	177	195	159	145	252	246	255	253	222	225	218	216	206	208	199	198	163	156	88	75	17	20	0	0
0	0	0	0	0	84	126	186	186	105	69	161	211	248	251	246	235	227	219	216	220	208	209	199	187	172	167	148	95	52	7	0
5	0	0	0	58	40	174	178	120	131	50	30	233	214	234	235	214	225	212	224	208	213	205	202	184	183	181	171	169	165	153	140
0	0	0	0	9	123	178	174	173	81	41	120	176	224	227	219	226	214	218	215	209	210	203	205	189	182	175	172	167	164	173	167
0	0	0	0	70	50	186	179	165	168	191	171	213	213	214	213	214	211	198	209	192	201	195	201	193	192	182	169	159	160	169	157
0	0	0	0	15	129	180	178	189	186	192	209	209	208	214	209	216	205	217	204	202	185	192	192	189	183	183	181	159	149	162	152
0	0	0	0	43	34	191	182	193	193	200	195	193	196	203	201	198	211	195	204	152	171	96	94	78	76	94	97	129	126	144	124
0	0	0	0	0	44	116	175	188	186	198	196	195	195	194	197	188	195	195	161	141	72	47	34	22	15	15	80	118	113	114	127
0	0	0	0	0	0	18	18	126	120	181	170	177	181	180	188	138	152	61	64	0	2	0	0	0	0	0	0	39	17	21	0
0	0	0	0	0	0	0	8	24	65	105	148	162	172	186	136	116	45	37	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0	74	69	37	45	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9	1	25	0	0	0	0	0	0	0	0	0	0	0	0	7	11	17	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
