0	0	0	0	0	0	0	0	0	0	0	0	0	4	105	174	210	213	215	211	201	194	81	31	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	23	174	193	221	227	225	224	204	205	115	40	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	23	93	197	215	215	229	226	226	233	224	148	66	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	69	123	202	212	221	242	245	253	230	229	145	65	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	99	165	196	202	234	251	247	251	207	196	146	91	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	118	178	206	201	228	255	249	242	197	194	167	123	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	99	177	197	211	222	233	251	252	191	186	165	145	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	119	182	208	207	209	221	243	246	199	180	152	115	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	79	157	212	209	206	211	219	230	199	183	106	40	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	70	138	214	211	210	218	198	191	151	153	79	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	29	118	196	204	206	212	112	30	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	32	87	195	193	209	206	93	24	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	81	193	193	200	194	127	47	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	59	193	196	211	200	154	81	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	38	176	194	199	201	159	91	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	13	176	176	192	194	170	90	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	189	200	197	167	99	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	191	198	196	156	107	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	169	207	199	190	113	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	140	209	207	185	126	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	123	163	184	109	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	108	129	73	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	8	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
